SOURCE_ID,n_rows,n_violations,n_hpv,n_frv,n_with_ea,n_with_eval,n_in_pipeline,has_penalty,total_penalty,earliest_viol,latest_viol
AL0000000109700106,1,1,0,1,1,1,1,FALSE,0,2021-10-27,2021-10-27
AL0000000109700107,2,1,2,0,2,2,2,TRUE,50000,2023-08-10,2023-08-10
AL0000000109700126,1,1,0,1,1,1,1,FALSE,0,2024-03-08,2024-03-08
AL0000000109700139,1,1,0,1,1,1,1,FALSE,0,2018-06-20,2018-06-20
AL0000000109700142,1,1,0,1,1,0,1,FALSE,0,2016-09-16,2016-09-16
AL0000000109701001,5,3,5,0,4,4,5,TRUE,110000,1999-04-13,2021-09-20
AL0000000109702003,3,2,0,3,3,3,3,TRUE,50000,2023-07-05,2024-10-16
AL0000000109703006,1,1,0,1,1,1,1,FALSE,0,2018-05-08,2018-05-08
AL0000000109704004,4,3,0,3,4,2,4,TRUE,5000,2019-04-19,2019-09-17
AL0000000109704005,2,1,2,0,2,2,2,TRUE,50000,2017-08-15,2017-08-15
AL0000000109704011,1,1,0,1,1,1,1,FALSE,0,2026-03-11,2026-03-11
AL0000000109704017,1,1,0,1,1,1,1,FALSE,0,2018-05-31,2018-05-31
AL0000000109705001,2,2,1,1,2,2,2,FALSE,0,2020-03-17,2022-04-26
AL0000000109705009,3,2,2,1,3,3,3,TRUE,16000,2019-03-13,2021-12-20
AL0000000109705011,7,6,4,1,5,7,7,TRUE,128500,2017-06-13,2023-10-30
AL0000000109705017,5,4,3,0,3,5,5,TRUE,80000,2020-04-13,2022-11-07
AL0000000109708015,1,1,0,1,1,1,1,FALSE,0,2025-08-27,2025-08-27
AL0000000109708026,17,16,4,4,8,17,17,TRUE,565750,2019-06-14,2026-02-24
AL0000000109708042,1,1,0,1,1,1,1,FALSE,0,2018-07-10,2018-07-10
AL0000000109708065,4,3,0,4,4,4,4,TRUE,23000,2023-06-26,2025-08-25
AL0000000109708069,4,2,0,4,4,2,4,TRUE,30000,2016-08-02,2023-02-08
AL000000010970PVS1,1,1,1,0,1,1,1,TRUE,60000,2017-12-01,2017-12-01
AL000000010970S002,1,1,0,1,1,1,1,TRUE,15000,2024-09-16,2024-09-16
AL0000000109900010,7,6,4,1,6,7,7,TRUE,112844,2016-10-11,2025-06-06
AL0000000109900030,3,2,0,3,3,3,3,TRUE,30000,2019-09-17,2023-03-16
AL000000010990S009,2,1,0,2,2,2,2,TRUE,16000,2018-04-26,2018-04-26
AL0000000110100011,2,1,0,2,2,2,2,TRUE,15000,2021-05-13,2021-05-13
AL0000000110100046,1,1,0,1,1,1,1,FALSE,0,2020-09-03,2020-09-03
AL0000000110100059,1,1,0,1,1,0,1,FALSE,0,2016-11-22,2016-11-22
AL0000000110100087,1,1,0,1,1,1,1,FALSE,0,2025-10-16,2025-10-16
AL0000000110100090,3,2,3,0,3,3,3,TRUE,105000,2016-06-10,2020-09-09
AL0000000110100099,1,1,0,1,1,1,1,FALSE,0,2025-03-03,2025-03-03
AL0000000110100102,2,2,0,1,1,2,2,FALSE,0,2016-11-28,2016-11-28
AL0000000110300001,5,3,0,5,5,5,5,TRUE,20000,2018-10-11,2023-02-01
AL0000000110300009,2,2,0,2,2,2,2,TRUE,40000,2017-01-26,2017-07-11
AL0000000110300010,2,2,0,2,2,2,2,FALSE,0,2017-06-26,2026-03-19
AL0000000110300020,1,1,0,1,1,1,1,FALSE,0,2018-10-11,2018-10-11
AL0000000110300026,3,3,1,2,3,3,3,TRUE,250000,2019-04-03,2025-07-30
AL0000000110300033,2,1,0,2,2,2,2,TRUE,40000,2020-03-16,2020-03-16
AL0000000110300037,2,2,0,2,2,2,2,FALSE,0,2020-02-11,2022-03-28
AL0000000110300039,1,1,0,1,1,1,1,FALSE,0,2018-03-13,2018-03-13
AL0000000110300049,2,1,0,2,2,2,2,TRUE,3000,2018-08-28,2018-08-28
AL0000000110300061,1,1,1,0,1,1,1,FALSE,0,2020-11-02,2020-11-02
AL0000000110300069,1,1,0,1,1,1,1,FALSE,0,2023-01-12,2023-01-12
AL0000000110300081,1,1,0,1,1,1,1,FALSE,0,2023-02-01,2023-02-01
AL0000000110300094,3,2,0,3,3,3,3,TRUE,3000,2018-08-28,2024-09-19
AL0000000110300097,2,2,0,2,2,2,2,FALSE,0,2023-08-17,2025-11-25
AL0000000110300101,2,2,0,2,2,2,2,FALSE,0,2018-11-15,2024-06-24
AL0000000110300104,3,2,0,3,3,3,3,TRUE,25000,2022-02-02,2025-05-16
AL0000000110300108,2,1,0,2,2,2,2,TRUE,6000,2022-10-28,2022-10-28
AL0000000110300109,1,1,0,1,1,1,1,FALSE,0,2024-04-10,2024-04-10
AL0000000110300113,2,1,0,2,2,2,2,TRUE,24000,2024-08-29,2024-08-29
AL0000000110700010,2,1,0,2,2,2,2,TRUE,11000,2021-09-14,2021-09-14
AL0000000110700022,1,1,0,1,1,1,1,FALSE,0,2023-10-26,2023-10-26
AL000000011070BWBS,2,1,0,2,2,2,2,TRUE,4500,2019-07-17,2019-07-17
AL0000000110900003,2,1,0,2,2,2,2,TRUE,10000,2023-08-09,2023-08-09
AL0000000110900005,8,7,2,3,5,8,8,TRUE,200000,2020-01-29,2025-06-12
AL0000000110900013,2,1,0,2,2,2,2,TRUE,40000,2017-10-11,2017-10-11
AL000000011090S006,2,2,0,2,2,2,2,FALSE,0,2019-10-09,2019-12-04
AL0000000111100016,1,1,0,1,1,1,1,TRUE,5000,2017-11-02,2017-11-02
AL0000000111100030,1,1,0,1,1,1,1,FALSE,0,2021-05-28,2021-05-28
AL0000000111300003,1,1,0,1,1,1,1,FALSE,0,2019-10-10,2019-10-10
AL0000000111300020,1,1,0,1,1,1,1,FALSE,0,2022-01-25,2022-01-25
AL000000011130DHRD,1,1,0,1,1,1,1,TRUE,7500,2020-10-14,2020-10-14
AL000000011130S001,3,2,0,3,3,3,3,TRUE,24000,2017-09-20,2019-12-20
AL0000000111500002,12,9,5,5,10,12,12,TRUE,420500,2017-02-06,2026-01-28
AL0000000111500003,2,2,1,1,2,2,2,FALSE,0,2016-08-25,2017-11-17
AL0000000111500015,2,1,0,2,2,2,2,TRUE,6000,2020-03-02,2020-03-02
AL0000000111500035,3,2,0,3,3,3,3,TRUE,16000,2024-05-13,2025-03-28
AL0000000111500041,2,1,2,0,2,2,2,TRUE,12000,2020-11-06,2020-11-06
AL0000000111700002,3,2,2,1,3,3,3,TRUE,120000,2017-12-21,2022-12-05
AL0000000111700005,1,1,1,0,0,0,0,FALSE,0,1999-04-13,1999-04-13
AL0000000111700008,4,3,2,1,3,4,4,TRUE,40000,2018-08-07,2022-02-25
AL0000000111700031,1,1,0,1,1,1,1,FALSE,0,2017-06-12,2017-06-12
AL0000000111700039,3,3,1,1,2,3,3,FALSE,0,2017-07-19,2024-01-09
AL0000000111700049,2,2,0,1,1,2,2,FALSE,0,2023-06-12,2023-06-12
AL0000000111700054,2,1,0,2,2,0,2,TRUE,12000,2016-09-13,2016-09-13
AL0000000111700074,1,1,1,0,1,1,1,TRUE,35000,2022-05-06,2022-05-06
AL000000011170S001,1,1,0,1,1,1,1,FALSE,0,2023-07-28,2023-07-28
AL0000000111900005,2,1,0,2,2,2,2,TRUE,15000,2018-10-01,2018-10-01
AL0000000112100006,4,3,2,1,3,4,4,TRUE,60000,2017-04-10,2023-07-28
AL0000000112100030,2,2,1,1,2,2,2,TRUE,30000,2017-06-22,2022-07-21
AL0000000112100041,1,1,0,1,1,1,1,FALSE,0,2018-03-02,2018-03-02
AL0000000112100049,1,1,0,1,1,1,1,TRUE,30000,2019-06-03,2019-06-03
AL0000000112100050,5,3,3,2,5,5,5,TRUE,285000,2017-12-01,2023-10-25
AL0000000112300022,1,1,1,0,1,1,1,TRUE,60000,2017-04-25,2017-04-25
AL0000000112500030,3,2,0,3,3,3,3,TRUE,16000,2017-10-18,2018-08-15
AL0000000112500033,1,1,0,1,1,1,1,FALSE,0,2018-10-02,2018-10-02
AL0000000112500065,2,2,0,1,1,2,2,FALSE,0,2018-06-12,2018-06-12
AL0000000112500072,2,2,0,1,1,2,2,FALSE,0,2019-02-12,2019-02-12
AL0000000112500086,1,1,0,1,1,1,1,FALSE,0,2018-04-10,2018-04-10
AL0000000112500107,2,2,0,2,2,2,2,FALSE,0,2017-04-14,2020-09-24
AL0000000112500113,2,2,0,2,2,2,2,FALSE,0,2019-03-07,2024-11-07
AL0000000112500118,1,1,0,1,1,1,1,FALSE,0,2020-02-14,2020-02-14
AL0000000112500119,1,1,0,1,1,1,1,FALSE,0,2019-06-25,2019-06-25
AL0000000112500122,3,2,2,1,3,3,3,TRUE,35000,2021-08-12,2022-03-28
AL0000000112700019,2,1,0,2,2,2,2,TRUE,18500,2021-10-18,2021-10-18
AL0000000112900003,2,1,2,0,2,2,2,TRUE,10000,2019-02-20,2019-02-20
AL0000000112900008,4,3,0,4,4,4,4,TRUE,160000,2017-04-21,2022-03-21
AL0000000112900009,3,2,3,0,3,3,3,TRUE,1070000,2018-08-16,2019-06-14
AL0000000112900011,2,1,2,0,2,2,2,TRUE,50000,2021-04-16,2021-04-16
AL0000000112900017,1,1,0,1,1,1,1,FALSE,0,2026-01-12,2026-01-12
AL0000000112900022,1,1,0,1,1,1,1,FALSE,0,2018-07-16,2018-07-16
AL0000000112900025,1,1,0,1,1,1,1,FALSE,0,2025-01-14,2025-01-14
AL0000000112900027,2,1,0,2,2,2,2,TRUE,5000,2021-08-18,2021-08-18
AL000000011330S008,6,5,2,1,3,6,6,TRUE,50000,2021-08-19,2023-11-20
ALHUN000010890P056,1,1,1,0,0,1,1,FALSE,0,2023-04-19,2023-04-19
ALHUN000010890P109,1,1,0,1,1,1,1,FALSE,0,2022-11-29,2022-11-29
ALHUN000010890P380,2,1,0,2,2,0,2,FALSE,0,2022-10-24,2022-10-24
ALJEF0000107300001,4,3,4,0,3,4,4,TRUE,142300,2021-06-08,2024-01-21
ALJEF0000107300203,1,1,1,0,0,1,1,FALSE,0,2023-04-01,2023-04-01
ALJEF0000107300217,1,1,1,0,0,1,1,FALSE,0,2022-09-14,2022-09-14
ALJEF0000107300251,1,1,1,0,0,0,0,FALSE,0,2018-09-12,2018-09-12
ALJEF0000107300253,1,1,1,0,0,1,1,FALSE,0,2025-05-07,2025-05-07
ALJEF0000107300290,2,1,2,0,2,2,2,TRUE,60000,2021-11-10,2021-11-10
ALJEF0000107300355,1,1,1,0,0,1,1,FALSE,0,2020-07-16,2020-07-16
ALJEF0000107300371,1,1,0,1,0,1,1,FALSE,0,2024-06-14,2024-06-14
ALJEF0000107300581,1,1,0,1,0,1,1,FALSE,0,2023-09-07,2023-09-07
ALJEF0000107301037,2,2,2,0,1,2,2,FALSE,0,2016-09-06,2025-09-16
ALJEF0000107301044,2,1,2,0,2,2,2,TRUE,200000,2023-01-05,2023-01-05
ALJEF0000107302647,1,1,1,0,0,1,1,FALSE,0,2024-11-06,2024-11-06
ALJEF0000107360011,1,1,1,0,0,0,0,FALSE,0,1999-04-13,1999-04-13
AR0000000500100008,4,2,0,4,4,4,4,TRUE,33200,2021-06-08,2023-07-18
AR0000000500100231,1,1,0,1,1,1,1,FALSE,0,2023-09-12,2023-09-12
AR0000000500300013,4,2,2,2,4,2,4,TRUE,2600,2016-06-28,2020-10-21
AR0000000500300028,2,1,0,2,2,2,2,TRUE,1750,2018-03-15,2018-03-15
AR0000000500300065,2,1,0,2,2,2,2,TRUE,937.5,2018-11-08,2018-11-08
AR0000000500300128,2,1,0,2,2,2,2,TRUE,12960,2023-01-10,2023-01-10
AR0000000500300298,2,1,0,2,2,2,2,TRUE,2200,2023-03-02,2023-03-02
AR0000000500300318,2,1,0,2,2,2,2,TRUE,2200,2023-03-02,2023-03-02
AR0000000500300348,2,1,0,2,2,2,2,TRUE,1000,2020-12-11,2020-12-11
AR0000000500500002,7,4,2,4,6,7,7,TRUE,16020,2020-06-24,2024-03-13
AR0000000500500081,1,1,0,1,1,1,1,TRUE,2400,2025-05-15,2025-05-15
AR0000000500500446,2,1,0,2,2,0,2,TRUE,960,2023-05-17,2023-05-17
AR0000000500700111,1,1,1,0,1,1,1,FALSE,0,2023-03-15,2023-03-15
AR0000000500700198,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
AR0000000500700346,2,1,0,2,2,2,2,TRUE,2400,2024-01-24,2024-01-24
AR0000000500700540,1,1,0,1,1,1,1,FALSE,0,2023-12-11,2023-12-11
AR0000000500701047,2,1,0,2,2,2,2,TRUE,1680,2020-12-14,2020-12-14
AR0000000500702663,2,1,0,2,2,2,2,TRUE,775,2023-05-05,2023-05-05
AR0000000500702712,3,3,2,0,2,3,3,FALSE,0,2026-01-08,2026-01-08
AR0000000501100004,2,1,2,0,2,2,2,TRUE,25000,2016-09-24,2016-09-24
AR0000000501100014,4,2,2,2,4,4,4,TRUE,5600,2021-03-18,2021-03-18
AR0000000501300033,7,6,2,0,5,7,7,TRUE,1600,2018-04-05,2018-04-05
AR0000000501300035,10,7,5,4,10,6,10,TRUE,52000,2019-11-14,2025-09-05
AR0000000501300212,5,3,0,4,5,5,5,TRUE,6300,2023-10-30,2024-04-15
AR0000000501700268,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
AR0000000501900004,5,3,4,0,4,5,5,TRUE,36560,2020-11-12,2024-06-12
AR0000000501900064,3,2,0,2,3,3,3,TRUE,3600,2017-05-06,2017-05-06
AR0000000501900070,4,3,2,0,2,4,4,TRUE,5400,2017-01-02,2017-01-02
AR0000000501900398,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
AR0000000502300058,2,1,0,2,2,2,2,TRUE,900,2017-01-01,2017-01-01
AR0000000502300418,4,3,0,2,2,4,4,TRUE,900,2017-09-05,2017-09-05
AR0000000502700004,2,2,0,0,2,2,2,FALSE,0,Inf,-Inf
AR0000000502700008,4,2,2,2,4,4,4,TRUE,13200,2018-11-08,2018-11-08
AR0000000502700028,2,1,0,2,2,0,2,TRUE,1000,2016-07-31,2016-07-31
AR0000000502700037,7,5,5,0,7,5,7,TRUE,12488,2019-07-26,2023-10-06
AR0000000502700040,3,2,2,0,3,3,3,TRUE,3600,2016-11-19,2016-11-19
AR0000000502700175,1,1,0,1,0,1,1,FALSE,0,2022-03-22,2022-03-22
AR0000000502700448,2,2,0,2,2,2,2,TRUE,1440,2019-07-18,2022-06-15
AR0000000502700694,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
AR0000000502700812,1,1,0,1,1,1,1,FALSE,0,2019-07-18,2019-07-18
AR0000000502900001,1,1,1,0,1,1,1,FALSE,0,2022-12-02,2022-12-02
AR0000000502900019,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
AR0000000502900328,2,1,0,2,2,2,2,TRUE,7200,2022-06-15,2022-06-15
AR0000000502900534,2,1,0,2,2,2,2,TRUE,400,2017-08-29,2017-08-29
AR0000000502900580,2,1,2,0,2,2,2,TRUE,400,2018-05-29,2018-05-29
AR0000000502900593,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
AR0000000502900602,2,1,2,0,2,2,2,TRUE,2200,2018-07-16,2018-07-16
AR0000000502900604,3,2,2,0,3,3,3,TRUE,2400,2021-04-06,2021-04-06
AR0000000502900640,2,1,2,0,2,2,2,TRUE,800,2018-07-17,2018-07-17
AR0000000503100101,4,2,0,4,4,2,4,TRUE,11050,2016-09-26,2017-10-16
AR0000000503100222,1,1,0,1,1,1,1,TRUE,576,2019-08-23,2019-08-23
AR0000000503100248,2,2,0,0,2,2,2,TRUE,45031,Inf,-Inf
AR0000000503300335,2,1,2,0,2,2,2,TRUE,1800,2023-05-15,2023-05-15
AR0000000503300568,1,1,0,1,1,1,1,FALSE,0,2022-05-03,2022-05-03
AR0000000503301480,1,1,0,1,1,1,1,FALSE,0,2022-05-03,2022-05-03
AR0000000503500013,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
AR0000000503500031,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
AR0000000503500077,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
AR0000000503500081,3,2,0,2,3,3,3,TRUE,7530,2019-08-02,2019-08-02
AR0000000503500120,1,1,0,1,1,1,1,FALSE,0,2018-10-03,2018-10-03
AR0000000503700006,3,1,0,3,3,3,3,TRUE,7900,2021-02-08,2021-02-08
AR0000000503700008,3,1,0,3,3,3,3,TRUE,7900,2021-02-08,2021-02-08
AR0000000503700407,2,1,0,2,2,2,2,TRUE,3600,2019-09-03,2019-09-03
AR0000000503900017,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
AR0000000503900058,2,1,0,2,2,2,2,TRUE,2100,2018-05-01,2018-05-01
AR0000000504100004,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
AR0000000504100036,3,2,0,2,2,3,3,TRUE,9600,2016-12-06,2016-12-06
AR0000000504100058,2,1,0,2,2,2,2,TRUE,980,2024-05-23,2024-05-23
AR0000000504100079,5,3,0,5,5,4,5,TRUE,25920,2019-08-08,2024-04-04
AR0000000504100144,2,1,2,0,2,2,2,TRUE,600,2019-12-04,2019-12-04
AR0000000504300007,4,2,0,4,4,4,4,TRUE,6480,2017-05-04,2022-05-11
AR0000000504300018,4,2,0,4,4,4,4,TRUE,21525,2018-01-18,2018-07-10
AR0000000504300057,4,2,4,0,4,4,4,TRUE,6720,2023-06-23,2025-07-02
AR0000000504300064,2,1,2,0,2,2,2,TRUE,3600,2023-06-29,2023-06-29
AR0000000504300392,4,2,0,4,4,4,4,TRUE,7850,2021-12-02,2023-04-19
AR0000000504300396,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
AR0000000504500004,4,3,0,2,4,4,4,TRUE,840,2023-05-10,2023-05-10
AR0000000504500010,2,2,0,0,2,2,2,FALSE,0,Inf,-Inf
AR0000000504500041,4,2,0,4,4,4,4,TRUE,4660,2017-08-07,2021-08-10
AR0000000504500084,2,1,0,2,2,0,2,TRUE,1200,2016-11-05,2016-11-05
AR0000000504500244,2,1,0,2,2,2,2,TRUE,6000,2017-03-11,2017-03-11
AR0000000504500588,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
AR0000000504500896,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
AR0000000504500969,1,1,1,0,1,1,1,FALSE,0,2021-04-26,2021-04-26
AR0000000504501010,2,1,2,0,2,2,2,TRUE,3520,2023-11-02,2023-11-02
AR0000000504501027,1,1,0,1,1,1,1,FALSE,0,2019-06-10,2019-06-10
AR0000000504501044,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
AR0000000504501193,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
AR0000000504501299,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
AR0000000504501317,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
AR0000000504700063,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
AR0000000504700071,1,1,0,1,1,1,1,FALSE,0,2018-12-10,2018-12-10
AR0000000504700524,1,1,0,1,1,1,1,FALSE,0,2022-05-03,2022-05-03
AR0000000505100000,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
AR0000000505100002,1,1,0,0,1,1,1,TRUE,2000,Inf,-Inf
AR0000000505100019,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
AR0000000505100039,2,1,0,2,2,2,2,TRUE,1000,2017-05-21,2017-05-21
AR0000000505100234,3,2,0,2,3,3,3,TRUE,19880,2023-01-17,2023-01-17
AR0000000505100273,2,1,0,2,2,2,2,FALSE,0,2023-04-24,2023-04-24
AR0000000505100375,1,1,0,1,1,1,1,FALSE,0,2023-09-29,2023-09-29
AR0000000505100413,2,1,0,2,2,2,2,TRUE,1440,2023-06-26,2023-06-26
AR0000000505300002,4,2,0,4,4,0,4,TRUE,5680,2016-06-17,2023-09-26
AR0000000505300008,8,5,2,5,8,6,8,TRUE,10760,2016-06-03,2025-05-09
AR0000000505300064,4,2,0,4,4,4,4,TRUE,6000,2023-06-29,2024-08-20
AR0000000505500060,3,2,0,2,2,3,3,TRUE,440,2022-12-08,2022-12-08
AR0000000505500077,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
AR0000000505500090,2,1,0,2,2,0,2,TRUE,4800,2016-09-05,2016-09-05
AR0000000505500256,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
AR0000000505700016,5,3,3,0,3,5,5,TRUE,7200,2022-07-05,2022-07-05
AR0000000505700506,8,5,0,5,8,8,8,TRUE,7716,2022-10-12,2024-09-12
AR0000000505700527,1,1,0,1,1,1,1,FALSE,0,2023-01-30,2023-01-30
AR0000000505900003,2,1,0,2,2,2,2,TRUE,1200,2017-06-16,2017-06-16
AR0000000505900008,11,7,4,4,8,11,11,TRUE,13920,2018-05-30,2024-05-23
AR0000000505900015,4,2,0,4,4,4,4,TRUE,8118,2018-01-17,2023-01-03
AR0000000505900030,1,1,0,1,1,1,1,TRUE,2640,2023-06-21,2023-06-21
AR0000000505900081,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
AR0000000505900084,12,7,8,2,10,10,12,TRUE,50100,2016-08-20,2019-02-13
AR0000000505900086,2,1,0,2,2,0,2,TRUE,2700,2018-07-20,2018-07-20
AR0000000506100010,3,2,0,3,3,1,3,TRUE,2600,2016-09-01,2024-04-29
AR0000000506100016,2,1,0,2,2,2,2,TRUE,300,2017-08-28,2017-08-28
AR0000000506100023,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
AR0000000506100107,2,1,2,0,2,2,2,TRUE,1200,2021-03-08,2021-03-08
AR0000000506300295,2,1,0,2,2,0,2,TRUE,720,2023-09-15,2023-09-15
AR0000000506300563,2,1,0,2,2,2,2,TRUE,1680,2021-04-16,2021-04-16
AR0000000506500013,3,2,1,2,3,3,3,TRUE,3400,2017-08-01,2019-05-17
AR0000000506700453,2,1,0,2,2,2,2,TRUE,880,2021-04-07,2021-04-07
AR0000000506900016,6,4,4,0,6,6,6,TRUE,262413,2021-06-07,2024-10-01
AR0000000506900017,5,3,3,2,5,4,5,TRUE,16780,2016-08-22,2024-09-17
AR0000000506900025,3,2,2,0,3,3,3,TRUE,7740,2019-12-09,2019-12-09
AR0000000506900110,3,2,2,0,2,3,3,TRUE,1850,2017-05-02,2017-05-02
AR0000000506900116,3,3,0,2,3,3,3,TRUE,500,2019-05-20,2021-02-22
AR0000000506900187,4,2,2,2,4,4,4,TRUE,6000,2016-12-16,2016-12-16
AR0000000506900226,2,1,0,2,2,2,2,TRUE,1000,2023-09-27,2023-09-27
AR0000000506900447,2,1,2,0,2,2,2,TRUE,5280,2023-10-23,2023-10-23
AR0000000506901477,8,4,2,6,8,8,8,TRUE,71940,2018-06-29,2022-07-14
AR0000000507100426,1,1,0,1,1,1,1,FALSE,0,2019-10-11,2019-10-11
AR0000000507100498,4,2,2,2,4,4,4,TRUE,1100,2018-06-21,2018-06-21
AR0000000507100499,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
AR0000000507700023,3,2,0,2,2,1,3,FALSE,0,2016-09-25,2016-09-25
AR0000000507700318,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
AR0000000507700406,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
AR0000000507900206,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
AR0000000508100001,10,6,8,2,10,8,10,TRUE,56400,2018-11-26,2025-08-07
AR0000000508100002,5,4,2,0,4,5,5,TRUE,5280,2021-01-15,2021-01-15
AR0000000508100302,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
AR0000000508100305,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
AR0000000508100370,2,1,2,0,2,0,2,TRUE,3700,2016-06-11,2016-06-11
AR0000000508500024,3,1,3,0,3,3,3,TRUE,8360,2023-09-26,2023-09-26
AR0000000508500025,2,1,0,2,2,2,2,TRUE,1500,2024-07-18,2024-07-18
AR0000000508500113,2,1,2,0,2,2,2,TRUE,5760,2019-10-23,2019-10-23
AR0000000508500131,2,1,0,2,2,2,2,TRUE,1600,2025-06-20,2025-06-20
AR0000000508503622,1,1,0,0,1,0,1,FALSE,0,Inf,-Inf
AR0000000508700005,2,1,0,2,2,2,2,TRUE,1800,2023-07-11,2023-07-11
AR0000000508700069,3,3,0,0,2,2,3,TRUE,36214,Inf,-Inf
AR0000000508700077,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
AR0000000508900008,4,2,4,0,4,4,4,TRUE,6200,2017-07-17,2019-11-15
AR0000000508900251,2,1,0,2,2,0,2,TRUE,2240,2022-03-31,2022-03-31
AR0000000509100003,2,1,0,2,2,2,2,TRUE,4760,2023-04-26,2023-04-26
AR0000000509100005,7,4,2,3,5,5,7,TRUE,17120,2020-12-10,2023-06-12
AR0000000509100249,2,1,0,2,2,0,2,TRUE,300,2016-06-24,2016-06-24
AR0000000509100257,2,1,2,0,2,2,2,TRUE,6480,2022-12-29,2022-12-29
AR0000000509100985,6,4,2,3,6,4,6,TRUE,4320,2020-07-06,2023-03-09
AR0000000509300115,3,2,2,0,3,3,3,TRUE,3650,2023-09-15,2023-09-15
AR0000000509300202,4,2,0,4,4,4,4,TRUE,5945,2019-06-27,2024-03-11
AR0000000509300233,1,1,0,1,1,1,1,FALSE,0,2023-12-07,2023-12-07
AR0000000509300235,2,1,0,2,2,2,2,TRUE,5220,2020-03-09,2020-03-09
AR0000000509300251,1,1,0,1,1,1,1,FALSE,0,2022-12-14,2022-12-14
AR0000000509300454,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
AR0000000509300461,6,3,6,0,6,6,6,TRUE,19120,2019-08-01,2022-10-21
AR0000000509300518,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
AR0000000509300913,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
AR0000000509300991,19,17,2,2,5,19,19,TRUE,52960,2017-10-25,2023-06-21
AR0000000509301028,2,1,2,0,2,2,2,TRUE,480,2020-09-17,2020-09-17
AR0000000509301030,2,1,0,2,2,2,2,TRUE,2700,2023-02-07,2023-02-07
AR0000000509301069,1,1,0,0,1,0,1,FALSE,0,Inf,-Inf
AR0000000509500065,2,1,0,2,2,2,2,TRUE,8060,2020-04-29,2020-04-29
AR0000000509900006,2,1,0,2,2,2,2,TRUE,2000,2017-06-23,2017-06-23
AR0000000510300035,8,4,8,0,8,8,8,TRUE,16890,2017-03-25,2022-12-27
AR0000000510300247,2,2,0,0,2,2,2,FALSE,0,Inf,-Inf
AR0000000510700003,4,2,0,4,4,4,4,TRUE,6900,2019-01-10,2021-06-09
AR0000000510700009,2,1,0,2,2,2,2,TRUE,1200,2016-11-21,2016-11-21
AR0000000510700013,2,1,0,2,2,2,2,TRUE,225,2018-03-02,2018-03-02
AR0000000510700081,7,4,0,6,6,7,7,TRUE,4000,2017-02-25,2024-12-13
AR0000000510700132,2,1,0,2,2,0,2,TRUE,2000,2016-06-30,2016-06-30
AR0000000510700160,2,1,0,2,2,2,2,TRUE,5300,2017-06-26,2017-06-26
AR0000000510700161,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
AR0000000510700192,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
AR0000000510700429,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
AR0000000510700446,4,2,0,4,4,2,4,TRUE,9000,2016-08-14,2018-10-16
AR0000000511100089,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
AR0000000511500002,2,1,0,2,2,2,2,TRUE,300,2017-06-16,2017-06-16
AR0000000511500003,6,3,0,5,6,3,6,TRUE,16560,2023-11-06,2024-07-30
AR0000000511500014,4,3,2,0,4,4,4,TRUE,720,2020-12-28,2020-12-28
AR0000000511500030,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
AR0000000511500145,2,1,0,2,2,2,2,TRUE,5760,2023-03-09,2023-03-09
