AFS_ID,n_exact_frs_candidates,n_exact_frs_candidates_with_air,n_exact_frs_candidates_with_icis,max_frs_candidate_rules,n_exact_icis_candidates,max_icis_candidate_rules,has_any_exact_frs_candidate,has_any_exact_icis_candidate
1709700638,1,1,1,3,1,3,TRUE,TRUE
1709700639,2,2,2,3,2,3,TRUE,TRUE
1709700640,1,1,1,3,1,3,TRUE,TRUE
1709700641,1,1,1,3,1,3,TRUE,TRUE
1709700642,1,1,1,3,1,3,TRUE,TRUE
1709700643,1,1,1,3,1,2,TRUE,TRUE
1709700645,1,1,1,2,1,2,TRUE,TRUE
1709700646,2,1,1,2,2,3,TRUE,TRUE
1709700647,1,1,1,3,1,3,TRUE,TRUE
1709700648,1,1,1,3,1,3,TRUE,TRUE
1709700649,1,1,1,3,1,3,TRUE,TRUE
1709700650,1,1,1,3,1,3,TRUE,TRUE
1709700651,1,0,0,1,2,3,TRUE,TRUE
1709700652,1,1,1,3,1,2,TRUE,TRUE
1709700653,2,1,1,3,1,3,TRUE,TRUE
1709700654,2,1,1,3,1,2,TRUE,TRUE
1709700655,1,1,1,3,1,3,TRUE,TRUE
1709700656,1,1,1,3,2,1,TRUE,TRUE
1709700657,2,2,2,3,2,3,TRUE,TRUE
1709700658,1,1,1,3,1,3,TRUE,TRUE
1709700659,1,1,1,3,1,3,TRUE,TRUE
1709700660,1,1,1,3,1,3,TRUE,TRUE
1709700661,1,1,1,1,1,1,TRUE,TRUE
1709700662,2,2,2,3,2,3,TRUE,TRUE
1709700663,2,1,1,3,1,3,TRUE,TRUE
1709700664,1,1,1,3,1,3,TRUE,TRUE
1709700665,1,1,1,1,1,1,TRUE,TRUE
1709700666,1,1,1,3,1,3,TRUE,TRUE
1709700667,4,2,2,3,2,3,TRUE,TRUE
1709700668,2,2,2,3,1,3,TRUE,TRUE
1709700669,2,2,2,3,2,3,TRUE,TRUE
1709700670,0,0,0,0,1,3,FALSE,TRUE
1709700671,1,1,1,3,1,3,TRUE,TRUE
1709700672,4,2,2,3,2,2,TRUE,TRUE
1709700673,2,1,1,2,2,2,TRUE,TRUE
1709700674,2,1,1,3,3,3,TRUE,TRUE
1709700675,2,1,1,3,1,1,TRUE,TRUE
1709700676,1,1,1,3,1,3,TRUE,TRUE
1709700677,2,1,1,3,1,2,TRUE,TRUE
1709700678,1,1,1,3,1,3,TRUE,TRUE
1709700679,1,1,1,3,1,3,TRUE,TRUE
1709700680,1,1,1,3,1,3,TRUE,TRUE
1709700682,1,1,1,3,1,3,TRUE,TRUE
1709700683,1,1,1,3,1,3,TRUE,TRUE
1709700684,1,1,1,3,1,3,TRUE,TRUE
1709700685,1,1,1,3,1,3,TRUE,TRUE
1709700686,2,2,2,3,3,3,TRUE,TRUE
1709700687,2,2,2,3,2,3,TRUE,TRUE
1709700688,1,1,1,1,1,1,TRUE,TRUE
1709700689,3,2,2,3,2,3,TRUE,TRUE
1709700690,1,1,1,3,1,3,TRUE,TRUE
1709700691,1,1,1,1,1,3,TRUE,TRUE
1709700692,1,1,1,1,2,1,TRUE,TRUE
1709700693,1,1,1,3,1,3,TRUE,TRUE
1709900001,1,1,1,3,1,3,TRUE,TRUE
1709900002,2,1,1,2,1,3,TRUE,TRUE
1709900003,1,1,1,2,1,3,TRUE,TRUE
1709900004,1,1,1,3,1,3,TRUE,TRUE
1709900005,2,1,1,3,2,2,TRUE,TRUE
1709900006,1,1,1,1,0,0,TRUE,FALSE
1709900007,1,1,1,2,1,3,TRUE,TRUE
1709900008,1,1,1,1,0,0,TRUE,FALSE
1709900009,2,1,1,2,1,1,TRUE,TRUE
1709900010,1,1,1,2,1,3,TRUE,TRUE
1709900011,1,1,1,2,1,3,TRUE,TRUE
1709900012,1,1,1,3,1,3,TRUE,TRUE
1709900013,1,1,1,2,1,2,TRUE,TRUE
1709900014,1,1,1,1,1,2,TRUE,TRUE
1709900015,3,1,1,3,1,1,TRUE,TRUE
1709900016,1,1,1,2,1,1,TRUE,TRUE
1709900017,1,1,1,3,1,3,TRUE,TRUE
1709900018,1,1,1,1,1,3,TRUE,TRUE
1709900019,1,1,1,3,1,3,TRUE,TRUE
1709900020,1,1,1,2,1,3,TRUE,TRUE
1709900021,1,1,1,3,1,3,TRUE,TRUE
1709900022,1,1,1,3,1,3,TRUE,TRUE
1709900023,1,1,1,3,1,3,TRUE,TRUE
1709900024,1,1,1,3,2,3,TRUE,TRUE
1709900025,1,1,1,3,2,3,TRUE,TRUE
1709900026,1,1,1,3,1,3,TRUE,TRUE
1709900027,1,1,1,3,1,3,TRUE,TRUE
1709900028,3,3,3,3,3,3,TRUE,TRUE
1709900029,1,1,1,3,1,2,TRUE,TRUE
1709900030,1,1,1,1,1,3,TRUE,TRUE
1709900031,0,0,0,0,1,3,FALSE,TRUE
1709900032,3,2,2,3,2,3,TRUE,TRUE
1709900033,1,1,1,2,1,3,TRUE,TRUE
1709900034,2,1,1,3,1,3,TRUE,TRUE
1709900035,2,1,1,3,1,3,TRUE,TRUE
1709900036,1,1,1,2,1,3,TRUE,TRUE
1709900037,1,1,1,3,1,3,TRUE,TRUE
1709900038,1,1,1,2,1,3,TRUE,TRUE
1709900039,1,1,1,2,1,3,TRUE,TRUE
1709900040,1,1,1,1,1,1,TRUE,TRUE
1709900041,1,1,1,1,1,3,TRUE,TRUE
1709900042,4,3,3,3,3,3,TRUE,TRUE
1709900043,1,1,1,1,1,1,TRUE,TRUE
1709900044,1,1,1,3,1,3,TRUE,TRUE
1709900045,1,1,1,3,1,3,TRUE,TRUE
1709900046,1,1,1,3,1,3,TRUE,TRUE
1709900047,1,1,1,3,1,3,TRUE,TRUE
1709900048,1,1,1,3,1,1,TRUE,TRUE
1709900049,1,1,1,3,1,3,TRUE,TRUE
1709900050,1,1,1,3,1,3,TRUE,TRUE
1709900051,1,1,1,3,1,2,TRUE,TRUE
1709900052,1,1,1,3,1,3,TRUE,TRUE
1709900053,1,1,1,3,1,3,TRUE,TRUE
1709900054,1,1,1,2,1,3,TRUE,TRUE
1709900055,1,1,1,2,1,3,TRUE,TRUE
1709900056,1,1,1,3,1,3,TRUE,TRUE
1709900057,1,1,1,3,1,3,TRUE,TRUE
1709900058,1,1,1,3,1,3,TRUE,TRUE
1709900059,1,1,1,1,1,1,TRUE,TRUE
1709900060,1,1,1,3,1,3,TRUE,TRUE
1709900061,1,1,1,2,1,3,TRUE,TRUE
1709900062,1,1,1,3,1,3,TRUE,TRUE
1709900063,1,0,0,1,1,1,TRUE,TRUE
1709900064,1,1,1,1,1,3,TRUE,TRUE
1709900065,1,1,1,3,1,2,TRUE,TRUE
1709900066,1,1,1,3,1,3,TRUE,TRUE
1709900067,1,1,1,3,1,3,TRUE,TRUE
1709900068,1,1,1,3,1,3,TRUE,TRUE
1709900069,1,1,1,3,1,3,TRUE,TRUE
1709900070,1,1,1,1,1,1,TRUE,TRUE
1709900071,1,1,1,1,1,3,TRUE,TRUE
1709900072,1,1,1,3,1,3,TRUE,TRUE
1709900073,1,1,1,2,1,3,TRUE,TRUE
1709900074,1,1,1,3,1,3,TRUE,TRUE
1709900075,1,1,1,3,1,3,TRUE,TRUE
1709900076,1,1,1,3,1,3,TRUE,TRUE
1709900077,1,1,1,3,1,3,TRUE,TRUE
1709900078,2,1,1,3,1,3,TRUE,TRUE
1709900079,1,1,1,2,1,3,TRUE,TRUE
1709900080,1,1,1,3,1,3,TRUE,TRUE
1709900081,1,1,1,3,1,3,TRUE,TRUE
1709900082,1,1,1,3,1,3,TRUE,TRUE
1709900083,2,1,1,3,1,3,TRUE,TRUE
1709900084,1,1,1,3,1,3,TRUE,TRUE
1709900085,2,2,2,3,2,3,TRUE,TRUE
1709900086,1,1,1,3,1,1,TRUE,TRUE
1709900087,1,1,1,3,1,3,TRUE,TRUE
1709900088,2,1,1,3,1,3,TRUE,TRUE
1709900089,1,1,1,3,1,3,TRUE,TRUE
1709900090,2,1,1,3,0,0,TRUE,FALSE
1709900091,1,1,1,2,1,3,TRUE,TRUE
1709900092,1,1,1,3,1,3,TRUE,TRUE
1709900093,1,1,1,1,1,3,TRUE,TRUE
1709900094,1,1,1,1,1,3,TRUE,TRUE
1709900095,1,1,1,3,1,3,TRUE,TRUE
1709900096,1,1,1,3,1,3,TRUE,TRUE
1709900097,1,1,1,3,1,3,TRUE,TRUE
1709900098,3,1,1,2,1,3,TRUE,TRUE
1709900099,2,1,1,3,1,3,TRUE,TRUE
1709900100,1,1,1,3,1,3,TRUE,TRUE
1709900101,1,1,1,3,1,3,TRUE,TRUE
1709900102,1,1,1,3,1,3,TRUE,TRUE
1709900103,2,1,1,3,1,3,TRUE,TRUE
1709900104,1,1,1,3,1,3,TRUE,TRUE
1709900105,1,1,1,3,1,3,TRUE,TRUE
1709900106,2,2,2,3,2,3,TRUE,TRUE
1709900107,0,0,0,0,1,3,FALSE,TRUE
1709900108,2,1,1,3,1,2,TRUE,TRUE
1709900109,2,2,2,3,1,2,TRUE,TRUE
1709900110,1,1,1,1,1,3,TRUE,TRUE
1709900111,3,3,3,2,2,3,TRUE,TRUE
1709900112,1,0,0,3,1,3,TRUE,TRUE
1709900113,1,0,0,1,0,0,TRUE,FALSE
1709900114,1,1,1,2,1,2,TRUE,TRUE
1709900115,1,1,1,2,1,1,TRUE,TRUE
1709900116,1,0,0,1,1,1,TRUE,TRUE
1709900117,2,1,1,2,2,2,TRUE,TRUE
1709900118,1,1,1,3,1,3,TRUE,TRUE
1709900119,1,1,1,2,1,3,TRUE,TRUE
1709900120,2,1,1,3,1,3,TRUE,TRUE
1709900121,1,1,1,3,1,3,TRUE,TRUE
1709900122,2,1,1,2,1,3,TRUE,TRUE
1709900123,3,2,2,3,3,3,TRUE,TRUE
1709900124,3,3,3,3,3,2,TRUE,TRUE
1709900125,1,1,1,3,1,3,TRUE,TRUE
1709900126,1,1,1,1,2,3,TRUE,TRUE
1709900127,2,2,2,3,3,3,TRUE,TRUE
1709900128,3,1,1,3,2,3,TRUE,TRUE
1709900129,2,1,1,3,1,3,TRUE,TRUE
1709900130,1,1,1,2,1,3,TRUE,TRUE
1709900131,1,1,1,1,2,3,TRUE,TRUE
1709900132,1,1,1,2,1,3,TRUE,TRUE
1709900133,1,1,1,3,1,3,TRUE,TRUE
1709900134,1,1,1,2,1,3,TRUE,TRUE
1709900135,1,1,1,3,1,3,TRUE,TRUE
1709900136,2,2,2,3,2,2,TRUE,TRUE
1709900137,0,0,0,0,1,3,FALSE,TRUE
1709900138,1,0,0,2,0,0,TRUE,FALSE
1709900139,1,1,1,2,1,1,TRUE,TRUE
1709900140,0,0,0,0,1,3,FALSE,TRUE
1709900141,1,1,1,3,1,3,TRUE,TRUE
1709900142,1,1,1,3,1,3,TRUE,TRUE
1709900143,2,2,2,2,2,2,TRUE,TRUE
1709900144,1,1,1,3,1,3,TRUE,TRUE
1709900145,1,1,1,3,1,3,TRUE,TRUE
1709900146,1,1,1,3,1,3,TRUE,TRUE
1709900147,1,0,0,3,1,3,TRUE,TRUE
1709900148,0,0,0,0,0,0,FALSE,FALSE
1709900149,1,1,1,1,1,1,TRUE,TRUE
1709900150,2,1,1,2,0,0,TRUE,FALSE
1709900151,1,1,1,3,1,3,TRUE,TRUE
1709900152,1,1,1,1,1,1,TRUE,TRUE
1709900153,2,1,1,3,1,2,TRUE,TRUE
1709900154,1,1,1,3,1,2,TRUE,TRUE
1709900155,1,1,1,1,1,2,TRUE,TRUE
1709900156,4,3,3,2,3,3,TRUE,TRUE
1709900157,1,1,1,2,1,2,TRUE,TRUE
1709900158,1,1,1,3,1,3,TRUE,TRUE
1709900159,1,1,1,2,1,3,TRUE,TRUE
1709900160,1,1,1,2,1,3,TRUE,TRUE
1709900161,2,2,2,3,1,3,TRUE,TRUE
1709900162,1,1,1,2,1,3,TRUE,TRUE
1709900163,0,0,0,0,1,1,FALSE,TRUE
1709900164,1,1,1,2,1,3,TRUE,TRUE
1709900165,1,1,1,3,1,3,TRUE,TRUE
1709900166,1,1,1,3,1,3,TRUE,TRUE
1709900167,1,1,1,1,0,0,TRUE,FALSE
1709900168,3,2,2,3,2,3,TRUE,TRUE
1709900169,1,1,1,3,1,3,TRUE,TRUE
1709900170,1,1,1,3,1,3,TRUE,TRUE
1709900171,1,1,1,3,1,3,TRUE,TRUE
1709900172,1,1,1,2,1,3,TRUE,TRUE
1709900173,2,1,1,2,2,2,TRUE,TRUE
1709900174,2,2,2,3,2,3,TRUE,TRUE
1709900175,1,1,1,3,1,3,TRUE,TRUE
1709900176,2,1,1,3,1,2,TRUE,TRUE
1709900177,1,1,1,3,1,3,TRUE,TRUE
1709900178,1,1,1,3,1,3,TRUE,TRUE
1709900179,1,1,1,1,1,3,TRUE,TRUE
1709900180,1,1,1,1,1,1,TRUE,TRUE
1709900181,1,1,1,3,1,3,TRUE,TRUE
1709900182,1,1,1,3,1,2,TRUE,TRUE
1709900183,3,1,1,3,1,3,TRUE,TRUE
1709900184,1,1,1,3,1,3,TRUE,TRUE
1709900185,1,1,1,2,0,0,TRUE,FALSE
1709900186,1,1,1,1,1,3,TRUE,TRUE
1709900187,1,1,1,1,1,3,TRUE,TRUE
1709900188,1,1,1,2,1,3,TRUE,TRUE
1709900189,4,3,3,3,3,3,TRUE,TRUE
1709900190,1,1,1,2,1,3,TRUE,TRUE
1709900191,1,1,1,3,1,3,TRUE,TRUE
1709900192,0,0,0,0,1,1,FALSE,TRUE
1709900193,2,1,1,3,1,3,TRUE,TRUE
1709900194,3,2,2,2,2,1,TRUE,TRUE
1709900195,0,0,0,0,0,0,FALSE,FALSE
1709900196,1,1,1,2,1,3,TRUE,TRUE
1709900197,1,1,1,2,1,3,TRUE,TRUE
1709900198,3,2,2,1,3,3,TRUE,TRUE
1709900199,1,1,1,1,1,3,TRUE,TRUE
1709900200,1,1,1,2,1,3,TRUE,TRUE
1709900201,1,1,1,1,1,2,TRUE,TRUE
1709900202,1,1,1,3,1,3,TRUE,TRUE
1709900203,1,1,1,3,1,3,TRUE,TRUE
1709900204,1,1,1,3,1,3,TRUE,TRUE
1709900205,1,1,1,2,1,3,TRUE,TRUE
1709900206,1,1,1,2,1,3,TRUE,TRUE
1709900207,1,1,1,3,1,3,TRUE,TRUE
1709900208,1,1,1,2,1,3,TRUE,TRUE
1709900209,1,1,1,3,1,3,TRUE,TRUE
1709900210,3,3,3,3,3,3,TRUE,TRUE
1709900211,1,1,1,3,1,3,TRUE,TRUE
1709900212,1,1,1,3,1,3,TRUE,TRUE
1709900213,1,1,1,3,1,3,TRUE,TRUE
1709900214,1,1,1,3,1,3,TRUE,TRUE
1709900215,1,1,1,3,1,3,TRUE,TRUE
1709900216,1,1,1,3,1,3,TRUE,TRUE
1709900217,1,1,1,3,1,3,TRUE,TRUE
1709900218,2,1,1,2,1,3,TRUE,TRUE
1709900219,1,1,1,3,1,3,TRUE,TRUE
1709900220,1,1,1,2,1,3,TRUE,TRUE
1709900221,3,1,1,3,1,2,TRUE,TRUE
1709900222,1,1,1,3,1,3,TRUE,TRUE
1709900223,1,1,1,3,1,3,TRUE,TRUE
1709900224,1,1,1,3,1,3,TRUE,TRUE
1709900225,1,1,1,1,1,3,TRUE,TRUE
1709900226,1,1,1,1,1,3,TRUE,TRUE
1709900227,1,1,1,2,1,3,TRUE,TRUE
1709900228,1,1,1,2,1,3,TRUE,TRUE
1709900229,1,1,1,3,1,3,TRUE,TRUE
1709900230,2,1,1,3,1,2,TRUE,TRUE
1709900231,2,1,1,3,1,2,TRUE,TRUE
1709900232,1,1,1,3,1,3,TRUE,TRUE
1709900233,1,1,1,3,1,3,TRUE,TRUE
1709900234,0,0,0,0,1,1,FALSE,TRUE
1709900235,1,1,1,2,1,3,TRUE,TRUE
1709900236,1,1,1,3,2,3,TRUE,TRUE
1709900237,1,1,1,3,1,3,TRUE,TRUE
1709900238,1,1,1,3,1,3,TRUE,TRUE
1709900239,1,1,1,2,1,3,TRUE,TRUE
1709900240,1,1,1,3,1,3,TRUE,TRUE
1709900241,1,1,1,3,1,2,TRUE,TRUE
1709900242,1,1,1,3,1,3,TRUE,TRUE
1709900243,1,1,1,3,1,3,TRUE,TRUE
1709900244,1,1,1,2,1,2,TRUE,TRUE
1709900245,1,1,1,3,1,3,TRUE,TRUE
1709900246,1,1,1,3,1,3,TRUE,TRUE
1709900247,1,1,1,3,1,3,TRUE,TRUE
1709900248,3,1,1,2,1,3,TRUE,TRUE
1709900249,1,1,1,3,1,3,TRUE,TRUE
1709900250,2,0,0,1,0,0,TRUE,FALSE
1709900251,0,0,0,0,1,3,FALSE,TRUE
1709900252,1,1,1,3,1,3,TRUE,TRUE
1709900253,1,1,1,3,1,3,TRUE,TRUE
1709900254,3,2,2,2,2,2,TRUE,TRUE
1709900256,3,1,1,1,1,3,TRUE,TRUE
1709900257,1,1,1,3,0,0,TRUE,FALSE
1709900258,1,1,1,3,1,3,TRUE,TRUE
1709900260,1,1,1,3,1,3,TRUE,TRUE
1709900261,1,1,1,3,1,3,TRUE,TRUE
1709900262,1,1,1,3,1,3,TRUE,TRUE
1709900263,2,2,2,3,1,3,TRUE,TRUE
1709900264,1,0,0,3,1,3,TRUE,TRUE
1709900266,1,1,1,3,1,3,TRUE,TRUE
1709900267,1,1,1,2,1,3,TRUE,TRUE
1709900268,1,1,1,3,1,3,TRUE,TRUE
1709900269,1,1,1,2,1,3,TRUE,TRUE
1709900270,1,1,1,3,1,3,TRUE,TRUE
1709900271,1,1,1,2,1,3,TRUE,TRUE
1709900272,2,2,2,1,2,3,TRUE,TRUE
1709900273,2,1,1,3,1,2,TRUE,TRUE
1709900274,1,1,1,3,1,3,TRUE,TRUE
1709900275,3,2,2,3,3,3,TRUE,TRUE
1709900276,1,1,1,3,1,3,TRUE,TRUE
1709900277,1,1,1,2,1,3,TRUE,TRUE
1709900278,1,1,1,2,1,3,TRUE,TRUE
1709900279,0,0,0,0,0,0,FALSE,FALSE
1709900280,0,0,0,0,1,3,FALSE,TRUE
1709900281,1,1,1,1,1,3,TRUE,TRUE
1709900282,1,1,1,3,1,3,TRUE,TRUE
1709900283,2,1,1,3,1,3,TRUE,TRUE
1709900284,1,1,1,3,1,3,TRUE,TRUE
1709900285,1,1,1,2,0,0,TRUE,FALSE
1709900286,2,2,2,2,2,3,TRUE,TRUE
1709900287,1,1,1,3,1,3,TRUE,TRUE
1709900288,0,0,0,0,1,3,FALSE,TRUE
1709900290,1,1,1,3,1,3,TRUE,TRUE
1709900291,1,1,1,3,0,0,TRUE,FALSE
1709900292,1,1,1,3,1,3,TRUE,TRUE
1709900293,3,2,2,3,2,2,TRUE,TRUE
1709900295,1,1,1,2,1,3,TRUE,TRUE
1709900296,1,1,1,2,1,3,TRUE,TRUE
1709900297,1,1,1,2,1,3,TRUE,TRUE
1709900298,2,2,2,3,2,3,TRUE,TRUE
1709900299,1,1,1,2,1,3,TRUE,TRUE
1709900300,1,1,1,1,1,1,TRUE,TRUE
1709900301,1,1,1,3,1,3,TRUE,TRUE
1709900302,0,0,0,0,1,3,FALSE,TRUE
1709900303,2,1,1,3,1,3,TRUE,TRUE
1709900304,2,2,2,1,1,1,TRUE,TRUE
1709900305,1,1,1,2,1,3,TRUE,TRUE
1709900306,2,0,0,3,1,3,TRUE,TRUE
1709900307,2,1,1,2,1,3,TRUE,TRUE
1709900308,2,1,1,3,1,3,TRUE,TRUE
1709900309,1,1,1,3,1,3,TRUE,TRUE
1709900310,1,1,1,2,1,3,TRUE,TRUE
1709900312,1,1,1,3,1,3,TRUE,TRUE
1709900313,2,1,1,3,1,3,TRUE,TRUE
1709900314,1,1,1,3,1,3,TRUE,TRUE
1709900315,1,1,1,3,1,3,TRUE,TRUE
1709900316,1,1,1,2,1,3,TRUE,TRUE
1709900317,1,1,1,3,1,2,TRUE,TRUE
1709900318,1,1,1,2,1,3,TRUE,TRUE
1709900319,1,1,1,1,2,3,TRUE,TRUE
1709900320,1,1,1,3,1,3,TRUE,TRUE
1709900321,1,1,1,3,1,3,TRUE,TRUE
1709900322,1,1,1,3,1,3,TRUE,TRUE
1709900323,1,0,0,1,1,1,TRUE,TRUE
1709900324,1,1,1,3,1,3,TRUE,TRUE
1709900325,1,1,1,2,2,2,TRUE,TRUE
1709900326,1,1,1,3,1,3,TRUE,TRUE
1709900327,1,1,1,1,1,3,TRUE,TRUE
1709900328,1,1,1,3,1,3,TRUE,TRUE
1709900329,1,1,1,3,1,3,TRUE,TRUE
1709900330,2,1,1,1,1,1,TRUE,TRUE
1709900331,1,1,1,3,1,3,TRUE,TRUE
1709900332,2,2,2,3,2,1,TRUE,TRUE
1709900333,1,1,1,3,1,3,TRUE,TRUE
1709900334,1,1,1,1,2,1,TRUE,TRUE
1709900335,1,1,1,3,1,2,TRUE,TRUE
1709900336,1,1,1,3,1,3,TRUE,TRUE
1709900337,1,1,1,1,2,3,TRUE,TRUE
1709900338,1,1,1,3,1,3,TRUE,TRUE
1709900339,2,2,2,3,2,3,TRUE,TRUE
1709900340,2,2,2,2,2,2,TRUE,TRUE
1709900341,1,1,1,1,2,1,TRUE,TRUE
1709900342,1,1,1,1,1,1,TRUE,TRUE
1709900344,1,1,1,1,1,1,TRUE,TRUE
1709900345,1,1,1,3,1,3,TRUE,TRUE
1709900346,2,2,2,3,1,3,TRUE,TRUE
1709900347,1,1,1,1,2,3,TRUE,TRUE
1709900348,2,2,2,2,2,2,TRUE,TRUE
1709900349,1,1,1,1,1,1,TRUE,TRUE
1709900350,3,1,1,3,2,3,TRUE,TRUE
1709900351,1,1,1,3,1,3,TRUE,TRUE
1709900352,1,0,0,1,1,1,TRUE,TRUE
1709900353,1,1,1,1,1,1,TRUE,TRUE
1709900354,1,1,1,1,1,1,TRUE,TRUE
1709900355,1,1,1,1,0,0,TRUE,FALSE
1709900356,1,1,1,3,1,3,TRUE,TRUE
1709900357,1,1,1,3,1,3,TRUE,TRUE
1709900358,1,1,1,3,1,3,TRUE,TRUE
1710100001,1,1,1,3,1,3,TRUE,TRUE
1710100002,2,1,1,3,1,2,TRUE,TRUE
1710100003,2,1,1,3,1,3,TRUE,TRUE
1710100004,2,1,1,3,1,3,TRUE,TRUE
1710100005,1,1,1,2,1,3,TRUE,TRUE
1710100006,1,1,1,3,1,3,TRUE,TRUE
1710100007,1,1,1,3,1,3,TRUE,TRUE
1710100008,1,1,1,3,1,3,TRUE,TRUE
1710100009,1,1,1,3,1,3,TRUE,TRUE
1710100010,2,2,2,2,2,2,TRUE,TRUE
1710100011,1,1,1,1,1,1,TRUE,TRUE
1710100012,1,1,1,3,1,3,TRUE,TRUE
1710100013,1,1,1,3,1,3,TRUE,TRUE
1710100014,1,1,1,3,1,3,TRUE,TRUE
1710100016,1,1,1,3,1,3,TRUE,TRUE
1710100017,1,1,1,2,1,2,TRUE,TRUE
1710100018,1,1,1,3,1,3,TRUE,TRUE
1710100019,2,1,1,2,1,3,TRUE,TRUE
1710100020,1,1,1,2,1,2,TRUE,TRUE
1710100021,1,1,1,2,1,3,TRUE,TRUE
1710100022,3,2,2,3,2,3,TRUE,TRUE
1710100023,1,1,1,3,1,1,TRUE,TRUE
1710100024,1,1,1,3,1,3,TRUE,TRUE
1710100025,3,1,1,2,1,2,TRUE,TRUE
1710100026,1,1,1,1,1,3,TRUE,TRUE
1710100027,0,0,0,0,1,3,FALSE,TRUE
1710100028,2,2,2,3,1,3,TRUE,TRUE
1710100029,2,2,2,2,2,2,TRUE,TRUE
1710100030,1,1,1,2,1,2,TRUE,TRUE
1710100031,1,1,1,2,1,2,TRUE,TRUE
1710100032,1,1,1,3,1,3,TRUE,TRUE
1710100033,1,1,1,3,1,3,TRUE,TRUE
1710100034,1,0,0,3,0,0,TRUE,FALSE
1710100035,1,1,1,3,1,3,TRUE,TRUE
1710100036,2,1,1,3,1,2,TRUE,TRUE
1710100037,1,1,1,3,1,3,TRUE,TRUE
1710100038,1,1,1,3,1,3,TRUE,TRUE
1710100039,1,1,1,3,1,3,TRUE,TRUE
1710100040,2,1,1,3,1,3,TRUE,TRUE
1710100041,1,1,1,3,1,3,TRUE,TRUE
1710100042,1,1,1,3,1,3,TRUE,TRUE
1710100043,1,1,1,3,1,3,TRUE,TRUE
1710100044,1,1,1,1,0,0,TRUE,FALSE
1710100045,1,1,1,3,1,3,TRUE,TRUE
1710100046,1,1,1,3,1,3,TRUE,TRUE
1710100047,1,1,1,3,1,3,TRUE,TRUE
1710100048,1,1,1,1,0,0,TRUE,FALSE
1710300001,3,1,1,3,2,3,TRUE,TRUE
1710300002,4,2,2,3,2,3,TRUE,TRUE
1710300003,2,1,1,3,1,3,TRUE,TRUE
1710300004,1,1,1,2,1,3,TRUE,TRUE
1710300005,2,1,1,3,1,3,TRUE,TRUE
1710300006,1,1,1,2,1,3,TRUE,TRUE
1710300007,1,1,1,3,1,3,TRUE,TRUE
1710300008,1,1,1,3,1,3,TRUE,TRUE
1710300009,1,1,1,3,1,3,TRUE,TRUE
1710300010,2,1,1,3,1,3,TRUE,TRUE
1710300011,1,1,1,3,1,3,TRUE,TRUE
1710300012,1,1,1,3,1,3,TRUE,TRUE
1710300013,1,1,1,2,1,2,TRUE,TRUE
1710300014,2,1,1,2,1,1,TRUE,TRUE
1710300015,1,1,1,3,1,3,TRUE,TRUE
1710300016,1,1,1,3,1,3,TRUE,TRUE
1710300017,1,1,1,3,1,3,TRUE,TRUE
1710300018,2,1,1,2,1,3,TRUE,TRUE
1710300019,1,1,1,2,0,0,TRUE,FALSE
1710300020,1,1,1,2,1,3,TRUE,TRUE
1710300021,2,2,2,3,2,3,TRUE,TRUE
1710300022,2,2,2,3,2,3,TRUE,TRUE
1710300023,1,0,0,3,1,3,TRUE,TRUE
1710300024,1,1,1,3,1,3,TRUE,TRUE
1710300025,1,1,1,1,0,0,TRUE,FALSE
1710300026,1,1,1,3,1,3,TRUE,TRUE
1710300027,1,1,1,2,1,3,TRUE,TRUE
1710300028,2,1,1,3,1,2,TRUE,TRUE
1710300029,1,1,1,3,1,3,TRUE,TRUE
1710300030,1,1,1,2,1,2,TRUE,TRUE
1710300031,2,1,1,1,1,1,TRUE,TRUE
1710300032,1,1,1,2,1,3,TRUE,TRUE
1710300033,5,2,2,3,2,3,TRUE,TRUE
1710300034,2,1,1,3,1,3,TRUE,TRUE
1710300035,1,1,1,3,1,3,TRUE,TRUE
1710300036,1,1,1,3,1,3,TRUE,TRUE
1710300037,2,1,1,3,1,3,TRUE,TRUE
1710300038,1,1,1,2,1,3,TRUE,TRUE
1710300039,2,1,1,2,1,3,TRUE,TRUE
1710300040,6,6,6,2,7,3,TRUE,TRUE
1710300041,1,1,1,2,1,2,TRUE,TRUE
1710300042,2,2,2,2,2,3,TRUE,TRUE
1710300043,1,1,1,2,1,3,TRUE,TRUE
1710300044,2,1,1,3,1,2,TRUE,TRUE
1710300045,1,1,1,2,1,3,TRUE,TRUE
1710300046,1,1,1,3,1,3,TRUE,TRUE
1710300047,2,1,1,3,1,3,TRUE,TRUE
1710300048,1,1,1,3,1,3,TRUE,TRUE
1710300049,1,1,1,2,1,3,TRUE,TRUE
1710300050,1,1,1,2,1,2,TRUE,TRUE
1710300051,1,1,1,3,1,3,TRUE,TRUE
1710300052,1,1,1,3,1,3,TRUE,TRUE
1710300053,2,2,2,3,2,3,TRUE,TRUE
1710300054,1,1,1,2,1,3,TRUE,TRUE
1710300055,1,1,1,2,1,3,TRUE,TRUE
1710300056,1,1,1,3,1,3,TRUE,TRUE
1710300057,0,0,0,0,0,0,FALSE,FALSE
1710300058,0,0,0,0,1,3,FALSE,TRUE
1710300059,1,1,1,3,1,3,TRUE,TRUE
1710300060,1,1,1,1,1,1,TRUE,TRUE
1710300061,3,1,1,3,3,3,TRUE,TRUE
1710300062,6,6,6,3,7,3,TRUE,TRUE
