PGM_SYS_ID,POLLUTANT_CODE,n
IL000019010AAS,300000243,2
IL000019010AAS,300000329,2
IL000019010ABO,300000329,2
IL000019010ADA,300000242,2
IL000019010ADA,300000243,2
IL000019010ADA,300000319,2
IL000019010ADA,300000320,2
IL000019010ADA,300000329,2
IL000019010AEV,300000329,2
IL000019010AEY,300000329,2
IL000019010AFH,300000329,2
IL000019010AFK,300000329,2
IL000019010AFM,300000329,2
IL000019010AFP,300000329,2
IL000019010AFV,300000329,2
IL000019010AFW,300000329,2
IL000019010AGH,300000329,2
IL000019010AGN,300000329,2
IL000019010AGO,300000329,2
IL000019010AGP,300000329,2
IL000019015AAF,300000329,2
IL000019025AAA,300000329,2
IL000019030AAC,300000329,2
IL000019030AAG,300000329,2
IL000019040AAB,300000329,2
IL000019045AAP,300000329,2
IL000019045AAV,300000329,2
IL000019045AAW,300000329,2
IL000019055AAB,300000329,2
IL000019060AAB,300000329,2
IL000019065AAN,10193,2
IL000019065AAN,300000329,2
IL000019065AAS,300000329,2
IL000019065AAV,300000329,2
IL000019065AAY,300000243,3
IL000019065AAY,300000329,2
IL000019065ABA,300000329,2
IL000019065ABI,300000329,2
IL000019065ABM,300000329,2
IL000019065ABP,300000329,2
IL000019070AAD,300000329,2
IL000019070AAF,300000329,2
IL000019075AAA,300000329,2
IL000019075AAE,300000329,2
IL000019085AAC,300000329,2
IL000019085AAD,300000329,2
IL000019095AAD,300000329,2
IL000019095AAE,300000319,3
IL000019095AAE,300000329,2
IL000019095AAG,300000329,2
IL000019095AAH,300000329,2
IL000019100AAD,300000329,2
IL000019105AAM,300000329,2
IL000019105ABD,300000329,2
IL000019105ABR,300000005,2
IL000019105ABR,300000329,2
IL000019105ACE,300000329,2
IL000019105ACV,300000329,2
IL000019105ADG,300000329,2
IL000019105ADH,300000329,2
IL000019105ADL,300000329,2
IL000019105ADT,300000329,2
IL000019105ADV,300000243,2
IL000019105ADV,300000329,2
IL000019105ADW,300000329,2
IL000019105ADZ,300000329,2
IL000019105AEB,300000329,2
IL000019456AAD,300000329,2
IL000019801AAH,300000329,2
IL000019802AAF,300000005,2
IL000019802AAF,300000329,2
IL000019802AAG,300000243,4
IL000019802AAG,300000329,2
IL000019802AAM,300000329,2
IL000019802AAS,300000329,2
IL000019802AAU,300000329,2
IL000019802AAV,300000329,2
IL000019802AAW,300000329,2
IL000019802AAY,300000329,2
IL000019807AAD,300000329,2
IL000019808AAB,300000329,2
IL000019809AAB,300000329,2
IL000019809AAC,300000329,2
IL000019809AAD,300000329,2
IL000019812AAG,300000329,2
IL000019812AAH,300000329,2
IL000019812AAI,300000329,2
IL000019812AAJ,300000329,2
IL000019813AAA,300000329,2
IL000019813AAC,300000329,2
IL000019815AAC,300000329,2
IL000019817AAF,300000329,2
IL000019817AAI,300000329,2
IL000019818AAA,300000329,2
IL000019819AAB,300000329,2
IL000019820AAC,300000329,2
IL000019820AAE,300000329,2
IL000019821AAD,300000329,2
IL000019822AAB,300000005,2
IL000019822AAB,300000329,2
IL000019822AAC,300000329,2
IL000019822AAG,300000329,2
IL000019822AAI,300000329,2
IL000019822AAL,300000329,2
IL000019822AAP,300000329,2
IL000019824AAB,300000329,2
IL000019824AAC,300000329,2
IL000019824AAD,300000329,2
IL000019824AAF,300000329,2
IL000019824AAH,300000329,2
IL000019826AAA,300000329,2
IL000019826AAF,300000329,2
IL000019827AAP,300000329,2
IL000019827AAS,300000329,2
IL000019827AAW,300000329,2
IL000021005AAC,300000329,2
IL000021005AAE,300000329,2
IL000021005AAF,300000329,2
IL000021015AAF,300000329,2
IL000021030AAH,300000329,2
IL000021035AAE,300000329,2
IL000021040AAB,300000329,2
IL000021045AAA,300000329,2
IL000021050AAI,300000329,2
IL000021050ABF,300000329,2
IL000021055AAB,300000329,2
IL000021055AAC,300000329,2
IL000021060ABO,300000329,2
IL000021060ABQ,300000329,2
IL000021060ABX,300000329,2
IL000021060ACC,300000329,2
IL000021065AAA,300000329,2
IL000021800AAC,300000329,2
IL000021802AAA,300000329,2
IL000021808AAA,300000329,2
IL000021809AAB,10193,2
IL000021809AAB,300000329,2
IL000021810AAI,300000329,2
IL000021810AAM,300000005,2
IL000021813AAB,300000329,2
IL000021813AAC,300000329,2
IL000021814AAB,300000005,2
IL000021814AAB,300000320,2
IL000021814AAB,300000329,2
IL000021814AAE,300000329,2
IL000021814AAF,300000329,2
IL000021815AAB,300000329,2
IL000021815AAC,300000329,2
IL000021816AAC,300000242,2
IL000021816AAC,300000329,2
IL000021816AAL,300000329,2
IL000021816AAN,10461,3
IL000021816AAN,300000005,2
IL000021816AAN,300000242,2
IL000021816AAN,300000329,2
IL000021816AAP,300000005,2
IL000021816AAP,300000329,2
IL000023005AAC,300000329,2
IL000023005AAJ,300000329,2
IL000023010AAK,300000329,2
IL000023010AAM,300000329,2
IL000023015AAD,10193,2
IL000023015AAD,300000242,3
IL000023015AAD,300000319,3
IL000023015AAD,300000320,5
IL000023015AAD,300000329,2
IL000023015AAE,300000329,2
IL000023015AAG,300000329,2
IL000023020AAA,300000329,2
IL000023405AAB,300000005,3
IL000023405AAB,300000329,2
IL000023801AAA,300000329,2
IL000023802AAA,300000329,2
IL000023803AAA,300000329,2
IL000023803AAB,300000329,2
IL000023810AAB,300000329,2
IL000023811AAC,300000329,2
IL000023811AAH,300000329,2
IL000023811AAJ,300000329,2
IL000023811AAK,300000329,2
IL000023811AAN,300000329,2
IL000023812AAB,300000329,2
IL000023812AAD,300000329,2
IL000023816AAA,300000329,2
IL000023816AAE,300000329,2
IL000023818AAE,300000329,2
IL000023818AAF,300000329,2
IL000023818AAG,300000329,2
IL000025005AAD,300000329,2
IL000025005AAE,300000329,2
IL000025005AAF,300000329,2
IL000025010AAA,300000329,2
IL000025010AAW,300000329,2
IL000025010ABB,300000329,2
IL000025010ABE,300000329,2
IL000025010ABH,300000329,2
IL000025010ABM,300000329,2
IL000025010ABO,300000329,2
IL000025010ABP,300000329,2
IL000025010ABQ,300000329,2
IL000025010ABS,300000329,2
IL000025010ABU,300000329,2
IL000025020AAA,300000329,2
IL000025020AAF,300000329,2
IL000025030AAD,300000329,2
IL000025802AAB,300000329,2
IL000025803AAD,300000329,2
IL000025804AAD,300000329,2
IL000025806AAA,300000329,2
IL000025808AAA,300000329,2
IL000025810AAE,300000329,2
IL000025811AAA,300000329,2
IL000025899AAA,300000329,2
IL000027005AAB,300000329,2
IL000027010AAD,300000329,2
IL000027010AAE,300000329,2
IL000027010AAH,300000329,2
IL000027025AAB,10193,3
IL000027025AAB,300000329,2
IL000027025AAF,300000329,2
IL000027025AAK,300000329,2
IL000027025AAL,300000329,2
IL000027030AAA,300000329,2
IL000027030AAB,300000329,2
IL000027030AAV,300000329,2
IL000027030AAY,300000329,2
IL000027040AAE,300000329,2
IL000027040AAH,300000329,2
IL000027050AAD,300000329,2
IL000027050AAI,300000329,2
IL000027422AAB,300000242,3
IL000027422AAB,300000329,2
IL000027422AAS,300000329,2
IL000027470AAA,300000329,2
IL000027800AAA,300000329,2
IL000027800AAD,300000329,2
IL000027800AAG,300000329,2
IL000027800AAH,300000329,2
IL000027801AAE,300000329,2
IL000027801AAH,300000329,2
IL000027807AAC,300000329,2
IL000027807AAE,300000319,3
IL000027807AAE,300000329,2
IL000027809AAB,300000329,2
IL000027809AAC,300000329,2
IL000027812AAC,300000329,2
IL000027813AAH,300000329,2
IL000029005AAB,300000329,2
IL000029010AAE,300000329,2
IL000029010AAK,10193,2
IL000029010AAK,10461,2
IL000029010AAK,300000005,2
IL000029010AAK,300000242,2
IL000029010AAK,300000329,2
IL000029010AAP,300000329,2
IL000029010AAV,300000329,2
IL000029010ABS,300000329,2
IL000029010ABT,300000329,2
IL000029010ABW,300000243,2
IL000029010ABW,300000329,2
IL000029010ABZ,300000329,2
IL000029010ACB,300000329,2
IL000029010ACE,300000329,2
IL000029010ACJ,300000329,2
IL000029015AAC,300000329,2
IL000029025AAA,300000329,2
IL000029025ACZ,300000329,2
IL000029025ADD,300000329,2
IL000029025ADH,300000329,2
IL000029025ADK,10193,2
IL000029025ADK,300000005,3
IL000029025ADL,300000329,2
IL000029025ADM,300000329,2
IL000029025ADN,300000329,2
IL000029030AAD,300000329,2
IL000029800AAB,300000329,2
IL000029800AAE,300000329,2
IL000029800AAF,10193,2
IL000029800AAF,300000005,2
IL000029801AAA,300000329,2
IL000029801AAB,300000329,2
IL000029801AAH,300000329,2
IL000029801AAI,300000329,2
IL000029801AAJ,300000329,2
IL000029801AAK,300000329,2
IL000029803AAA,300000329,2
IL000029803AAC,300000329,2
IL000029803AAD,300000329,2
IL000029805AAF,300000329,2
IL000029805AAI,300000329,2
IL000029805AAJ,300000329,2
IL000029805AAN,300000329,2
IL000029805AAT,300000329,2
IL000029806AAD,300000243,2
IL000029806AAD,300000329,2
IL000029806AAE,300000329,2
IL000029806AAG,300000329,2
IL000029806AAH,300000329,2
IL000029806AAK,300000329,2
IL000029806AAO,300000329,2
IL000029808AAC,300000329,2
IL000029809AAA,300000329,2
IL000029809AAB,300000329,2
IL000029809AAD,300000329,2
IL000029809AAE,300000329,2
IL000029809AAF,300000329,2
IL000029811AAB,300000329,2
IL000031003AAF,300000242,2
IL000031003AAF,300000329,2
IL000031003AAH,300000329,2
IL000031003AAW,10193,2
IL000031003AAW,300000005,4
IL000031003AAW,300000329,2
IL000031003AAX,300000329,2
IL000031003ABA,300000242,2
IL000031003ABA,300000243,3
IL000031003ABA,300000329,2
IL000031003ABT,300000329,2
IL000031003ACG,300000329,2
IL000031003ACI,300000329,2
IL000031003ACU,300000329,2
IL000031003ACW,300000329,2
IL000031003ACY,10193,2
IL000031003ACY,300000005,2
IL000031003ACY,300000243,2
IL000031003ACY,300000329,2
IL000031003ADB,300000329,2
IL000031003ADP,300000329,2
IL000031003ADQ,300000329,2
IL000031003ADT,300000329,2
IL000031003ADU,300000329,2
IL000031003ADY,300000329,2
IL000031003AEA,300000329,2
IL000031003AED,300000329,2
IL000031006AAC,10461,3
IL000031006AAC,300000005,2
IL000031006AAC,300000242,2
IL000031006AAC,300000319,2
IL000031006AAC,300000329,2
IL000031006ABA,300000329,2
IL000031006ABB,300000329,2
IL000031006ABM,300000329,2
IL000031006ABN,300000329,2
IL000031006ABO,300000329,2
IL000031009AAS,10193,2
IL000031009AAS,10461,2
IL000031009AAS,300000005,2
IL000031009AAS,300000243,2
IL000031009AAS,300000329,2
IL000031009ABX,300000329,2
IL000031009ACB,300000243,4
IL000031009ACB,300000329,2
IL000031009ACQ,300000329,2
IL000031009ADX,300000242,2
IL000031009ADX,300000329,2
IL000031009ADY,300000329,2
IL000031009ADZ,300000329,2
IL000031009AEE,300000329,2
IL000031012AAE,300000329,2
IL000031012AAF,300000329,2
IL000031012AAO,10193,2
IL000031012AAO,300000329,2
IL000031012AAQ,300000329,2
IL000031012ABI,300000329,2
IL000031012ACB,300000329,2
IL000031012ACE,300000329,2
IL000031012ACH,300000329,2
IL000031012ACJ,300000329,2
IL000031012ACM,300000329,2
IL000031012ADF,300000329,2
IL000031012AEA,300000005,2
IL000031012AEA,300000329,2
IL000031012AEM,300000329,2
IL000031012AEP,300000329,2
IL000031012AET,300000329,2
IL000031012AEU,300000242,4
IL000031012AEU,300000243,4
IL000031012AEU,300000329,2
IL000031012AEX,300000329,2
IL000031012AEY,300000329,2
IL000031012AFG,300000329,2
IL000031012AFH,300000329,2
IL000031012AFL,300000329,2
IL000031012AFM,300000329,2
IL000031012AFN,300000329,2
IL000031012AFP,300000242,3
IL000031012AFP,300000329,2
IL000031012AFT,300000329,2
IL000031012AFV,300000329,2
IL000031012AGD,300000329,2
IL000031012AGJ,300000242,2
IL000031012AGJ,300000243,2
IL000031012AGJ,300000329,2
IL000031012AGK,300000329,2
IL000031012AGN,300000329,2
IL000031012AGO,300000242,2
IL000031012AGO,300000329,2
IL000031012AGP,300000329,2
IL000031012AGU,300000329,2
IL000031012AGV,300000329,2
IL000031012AHA,300000329,2
IL000031012AHG,300000243,3
IL000031012AJY,300000243,3
IL000031015AAC,300000242,2
IL000031015AAC,300000329,2
IL000031015AAE,300000329,2
IL000031015AAM,300000329,2
IL000031015ABI,300000329,2
IL000031015ABZ,300000242,3
IL000031015ABZ,300000329,2
IL000031015ACC,300000329,2
IL000031015ACD,300000329,2
IL000031015ACI,300000329,2
IL000031015ACL,300000329,2
IL000031015ACP,300000329,2
IL000031015ACS,300000319,3
IL000031015ACS,300000329,2
IL000031015ACU,300000329,2
IL000031015ACV,300000329,2
IL000031015ACY,300000329,2
IL000031018AAJ,300000329,2
IL000031018AAK,300000329,2
IL000031021AAA,300000329,2
IL000031021AAK,300000329,2
IL000031021ABD,300000329,2
IL000031021ABE,300000329,2
IL000031021ABJ,300000329,2
IL000031021ABL,300000329,2
IL000031021ABN,300000329,2
IL000031024AAD,300000329,2
IL000031024AAY,300000329,2
IL000031024ABC,300000242,2
IL000031024ABC,300000329,2
IL000031024ABM,300000329,2
IL000031024ACJ,300000329,2
IL000031024ACP,300000329,2
IL000031024ADH,300000329,2
IL000031024ADX,300000242,2
IL000031024ADX,300000329,2
IL000031024ADZ,300000329,2
IL000031024AEC,300000329,2
IL000031027AAG,300000242,3
IL000031027AAG,300000243,3
IL000031027AAG,300000319,2
IL000031027AAG,300000329,2
IL000031027AAN,300000329,2
IL000031027AAS,300000329,2
IL000031027AAX,300000243,2
IL000031027AAX,300000329,2
IL000031027AAY,300000329,2
IL000031027ABA,300000329,2
IL000031027ABL,300000329,2
IL000031027ABN,300000329,2
IL000031027ABO,300000329,2
IL000031027ACB,300000329,2
IL000031027ACF,300000329,2
IL000031027ACH,300000329,2
IL000031027ACL,300000329,2
IL000031030AAG,300000243,3
IL000031030AAG,300000329,2
IL000031030AAI,300000329,2
IL000031030AAU,300000329,2
IL000031030ABQ,300000329,2
IL000031030ABV,300000329,2
IL000031030ACP,300000329,2
IL000031030ACT,300000329,2
IL000031030ACU,300000329,2
IL000031030ACZ,300000329,2
IL000031030ADB,300000329,2
IL000031030ADE,300000329,2
IL000031030ADG,300000329,2
IL000031030ADI,300000329,2
IL000031030ADM,300000329,2
IL000031030ADN,300000329,2
IL000031030ADR,300000329,2
IL000031033AAI,300000329,2
IL000031033AAK,10193,3
IL000031033AAK,300000329,2
IL000031033AAN,300000329,2
IL000031033AAO,300000329,2
IL000031033AAQ,300000329,2
IL000031036AAA,300000329,2
IL000031036AAI,300000329,2
IL000031039AAA,300000242,2
IL000031039AAA,300000243,4
IL000031039AAA,300000329,2
IL000031039AAN,300000329,2
IL000031039ABA,300000329,2
IL000031039ABC,300000329,2
IL000031039AHK,300000329,2
IL000031039AHT,300000329,2
IL000031045AAE,300000329,2
IL000031045AAJ,300000005,5
IL000031045AAJ,300000329,2
IL000031045AAK,300000005,2
IL000031045AAK,300000320,2
IL000031045AAK,300000329,2
IL000031045ABO,300000329,2
IL000031045ABP,300000329,2
IL000031045ABS,300000329,2
IL000031045ABT,300000329,2
IL000031045ACP,300000329,2
IL000031045ACQ,300000329,2
IL000031045ADB,300000329,2
IL000031045ADR,300000329,2
IL000031045AEA,300000329,2
IL000031045AEK,300000329,2
IL000031045AES,300000329,2
IL000031045AEW,300000329,2
IL000031045AFA,300000329,2
IL000031045AFK,300000329,2
IL000031045AGI,300000329,2
IL000031045AMQ,300000329,2
IL000031045AMS,300000329,2
IL000031045ANE,300000242,2
IL000031045ANE,300000319,3
IL000031045ANE,300000329,2
IL000031045ANH,300000329,2
IL000031045ANL,300000329,2
IL000031045ANN,300000329,2
IL000031045ANU,300000329,2
IL000031045ANV,300000329,2
IL000031045ANW,300000329,2
IL000031045ANX,300000329,2
IL000031045ANZ,300000329,2
IL000031045AOA,300000329,2
IL000031045AOG,300000329,2
IL000031045AOK,300000329,2
IL000031048AAH,300000329,2
IL000031051AAN,300000329,2
IL000031051AAZ,300000242,2
IL000031051AAZ,300000319,2
IL000031051AAZ,300000320,2
IL000031051AAZ,300000329,2
IL000031051ABJ,300000005,4
IL000031051ABJ,300000329,2
IL000031051ABM,300000329,2
IL000031051ABR,300000329,2
IL000031051ABY,300000329,2
IL000031051ACH,300000329,2
IL000031051ACR,300000242,2
IL000031051ACR,300000329,2
IL000031051ACZ,300000329,2
IL000031051ADE,300000329,2
IL000031051ADF,300000329,2
IL000031051ADK,300000329,2
IL000031051AES,300000329,2
IL000031051AEW,300000329,2
IL000031051AFB,300000329,2
IL000031051AFD,300000329,2
IL000031051AFF,300000329,2
IL000031051AFI,300000329,2
IL000031051AFL,300000329,2
IL000031051AFP,300000329,2
IL000031051APL,300000329,2
IL000031051APM,300000329,2
IL000031051APO,300000329,2
IL000031054AAD,300000329,2
IL000031057AAK,300000329,2
IL000031057AAN,300000329,2
IL000031060AAF,300000329,2
IL000031060AAI,300000329,2
IL000031060AAK,300000329,2
IL000031060AAP,300000329,2
IL000031063AAD,300000329,2
IL000031063ABA,300000329,2
IL000031063ABE,300000329,2
IL000031063ABJ,300000329,2
IL000031063ACA,300000329,2
IL000031063ADC,300000329,2
IL000031063ADM,300000329,2
IL000031063ADX,300000329,2
IL000031063AEE,300000329,2
IL000031063AFR,300000329,2
IL000031063AFT,300000329,2
IL000031063AFX,300000329,2
IL000031063AFY,300000329,2
IL000031063AGD,300000329,2
IL000031063AGM,300000329,2
IL000031063AHB,300000329,2
IL000031063AHD,300000329,2
IL000031063AHG,300000329,2
IL000031063AHP,300000329,2
IL000031063AHQ,300000329,2
IL000031063AHT,300000329,2
IL000031063AHZ,300000329,2
IL000031063AIF,300000329,2
IL000031063AIJ,300000242,2
IL000031063AIJ,300000329,2
IL000031063AIK,300000329,2
IL000031063AIP,300000329,2
IL000031063AIR,300000329,2
IL000031063AIS,300000329,2
IL000031063AJD,300000329,2
IL000031063AJE,300000329,2
IL000031063AJF,300000329,2
IL000031063AJI,300000329,2
IL000031069AAE,300000329,2
IL000031069AAH,300000329,2
IL000031069AAI,10193,2
IL000031069AAI,300000319,3
IL000031069AAI,300000320,2
IL000031069AAI,300000329,2
IL000031069AAJ,300000243,4
IL000031069AAJ,300000329,2
IL000031069ABC,300000329,2
IL000031069ABE,300000329,2
IL000031069ABT,300000329,2
IL000031069ABU,300000329,2
IL000031069ABW,10461,3
IL000031069ABW,300000329,2
IL000031069ABY,300000329,2
IL000031069ACB,300000329,2
IL000031069ACC,300000329,2
IL000031069ACE,300000329,2
IL000031075AAB,300000329,2
IL000031075AAE,300000329,2
IL000031078AAE,300000329,2
IL000031078AAN,300000329,2
IL000031081ACQ,300000329,2
IL000031081ACU,300000329,2
IL000031081AEQ,300000329,2
IL000031081AET,300000329,2
IL000031081AEV,300000329,2
IL000031081AEX,300000329,2
IL000031081AFQ,300000329,2
IL000031081AFU,300000329,2
IL000031081AFV,300000242,2
IL000031081AFV,300000243,4
IL000031081AFV,300000329,2
IL000031081AGC,300000329,2
IL000031081AGD,300000329,2
IL000031081AGU,300000329,2
IL000031084AAC,10193,2
IL000031084AAC,300000005,3
IL000031084AAC,300000329,2
IL000031084AAT,300000329,2
IL000031084AAU,300000329,2
IL000031084AAZ,300000329,2
IL000031084ABA,300000329,2
IL000031087AAB,300000329,2
IL000031090AAY,300000329,2
IL000031090ABV,300000329,2
IL000031090ABZ,300000329,2
IL000031090ACE,300000329,2
IL000031090ACF,300000242,2
IL000031090ACF,300000243,5
IL000031090ACF,300000329,2
IL000031090ACH,300000329,2
IL000031090ACI,300000329,2
IL000031093AAE,300000329,2
IL000031093AAH,300000329,2
IL000031093AAR,300000329,2
IL000031093AAW,300000329,2
IL000031093AAZ,300000329,2
IL000031093ABG,300000329,2
IL000031096AAB,300000329,2
IL000031096AAF,300000329,2
IL000031096AAS,300000329,2
IL000031096AAX,300000329,2
IL000031096ABB,300000329,2
IL000031096ABG,300000329,2
IL000031096ABM,300000329,2
